NoAgresivo;'El viaje a Francia de Gabriel Boric tb fue invitaciòn y cuantos dias estuvo y quienes mas estuvieron'
Agresivo;'ELIZABETH COMO SE TE OCURRE DECIR ESO SI ERI LA TIPA MAS LINDA DEL MUNDO TONTA WEONA TE VOY A PEGAR '
NoAgresivo;'Ella como mujer y aun mas como profesional en su caso periodista esta catalogada como una de las mejores del pais '
NoAgresivo;'ella es inteligente distinguida hermosa y sobre todo feliz a vos no te representa para nada si la tal Sophie fuera nuestra primera dama tambien le tendrias envidia'
NoAgresivo;'Ella es mi novia mi mejor amiga el amor de mi vida una mujer tan maravillosa y perfecta que siempte que puede me hace sonreir nunca me imagine llegar a ser tan feliz como lo soy en estos momentos de mi vida y espero en dios que esto no termine jamas por que sin duda la amo '
NoAgresivo;'ella es realmente una mujer hermosa tiene bien merecido el nombre de Army'
NoAgresivo;'Ella vive obsesionada con que todos la odian y la quieren atacar Esa mujer esta mal de la cabeza'
NoAgresivo;'Empezamos la manana en CamaraMedellin con el evento de buenas practicas de genero en las organizaciones '
NoAgresivo;'En 16 anos pasamos de un pais donde hacias filas a las 4 am para conseguir un trozo de pan que no tenias sin la tarjeta socialista que invento el padre de Bachelet a un pais en vias del desarrollo y mejor posicionado de Latam donde la estructura ya estaba hecha'
NoAgresivo;'En comparacion son mucho mas lindas las chilenas que los chilenos que son feos como una vasectomia sin anestesia y hecha con tramontina'
NoAgresivo;'En cualquier momento Matthei va al comando de Bachelet a entregarle su apoyo '
NoAgresivo;'En Dia de la No Violencia Contra la Mujer es necesario pasar de las conferencias y proyectos a acciones concretas y directas para evitar que la pandemia de los femenicidios nos siga quitando valiosas madres e hijas Ya basta es hora de cambiar '
NoAgresivo;'En el Dia Internacional Contra Violencia hacia las Mujeres reflexionemos sobre la gravedad de aprobar leyes sin proveer de recursos genuinos para su aplicacion '
NoAgresivo;'En el festival de Venecia solo hay una mujer concursando en la seccion oficial la maravillosa Jennifer Kent y durante los creditos de su proyeccion cuando salia su nombre un senor la ha gritado puta Menos mal que el sexismo es un invento feminista Que bonita es la vida '
NoAgresivo;'En el fondo gabrielboric necesita una derecha pinochetista para justificarse Sin ella no es nada ni tiene excusa '
NoAgresivo;'En entrevista LUN Pinera no lo manda a decir con nadie Bachelet es una buena mujer pero no una buena presidenta |CIERTO'
NoAgresivo;'En esencia distinguida educaday excelente anfitriona Una Primera Dama de lujoOrgullo para los arg '
NoAgresivo;'En esta relacion la que briila es ella Y estando a su lado me hace brillar a mi a quien la rodee una mujer de ensueno Te amo bella '
NoAgresivo;'En esto tiene razon Boric Ir a visitar a Pinochet en Londres es tan impresentable como reunirse con Palma Salamanca jajaja'
NoAgresivo;'En la Edad Media solo por nacer mujer eras hija del Diablo culpable de todo y un ser inferior en el 2018 solo por nacer mujer eres maravillosa nada es tu culpa y siempre eres victima El oscuro punto de interseccion se parece mucho'
NoAgresivo;'En la tribuna de Chile hay dos chilenas lindas que deben ser contratadas en algun pais vecino'
NoAgresivo;'En Mexico mas del 47% de las mujeres ha sido victima de violencia En el ano 2015 se registraron en promedio 62 asesinatos de mujeres al dia '
NoAgresivo;'En Navidad las mujeres pedian perdon a sus esposos por los errores cometidos durante el ano No dejemos que se pierdan las buenas costumbres '
NoAgresivo;'En realidad somos nosotros los que pagamos sus lujos gustitos y multas'
Agresivo;'En tu ultma foto de instagram tenes una cara de puta barata — y por que te pensas que la subi'
Agresivo;'encima de imbecil hipocrita jajajaja internate en un psiquiatrico loca de mierda'
Agresivo;'ENCONTRE TU DIRECCION Y TU RUT VO MARACA CULIA QUE ME ENGAÑASTE HACE 8 AÑOS ATRAS TE VOY A PITIAR'
NoAgresivo;'Encuentro que lo de Boric con Orsini en Paris no da ni pa pobremica'
NoAgresivo;'endeudo de manera irresponsable sl pais para financiar operadorex politicos de MBaChelet '
Agresivo;'Enferma y loca de mierda'
Agresivo;'Enserio esta weona no tiene nada mejor que hacer q estar toda la tarde en la misma parte weiando Andate para la casa loca no q tanto tenias q estudiar antes jajaja payasa'
Agresivo;'entiendo Una mujer representa solo a los progresistas un hombre a todo ser vivo fosil o particula elemental Muy bien Moffat Estupenda manera de demostrar ser imbecil '
NoAgresivo;'Entonces bajemos los senadores y diputados y tendriamos buenas Lucas es una idea no tambien bajemos la dieta y el impuesto que puso Bachelet a La casa propia lo destinamos a todos a quienes les quieres regalar vivienda te parece Es buen idea no'
Agresivo;'ENTONCES ERES UNA MALDITA ZORRA MASOQUISTa perdon'
Agresivo;'entonces todo fue un juego puta barata vete a la mierda SOLO ME USASTE NO SOY TU JUGUETE'
NoAgresivo;'Entre Guiller y Boric no hacemos ni un cuarto de bogoteado'
NoAgresivo;'era mas necesaria una radio a pila que un telefono satelital en la onemi una burla del gobierno de Bachelet'
NoAgresivo;'Eres increiblemente inteligente y me gustaria estar a tu lado este corto tiempo que se nos regala Aprender reir sonar y vivir'
NoAgresivo;'Eres la mujer mas asombrosa que he conocido sin duda alguna no te alejes de mi nunca'
NoAgresivo;'Eres la mujer mas hermosa y talentosa Que conozco te amo tanto eres muy bella no solo por fuera si no tambien por dentro siempre nos sacas una sonrisa'
NoAgresivo;'Eres la persona mas asombrosa que he conocido eres una mujer tan fascinante y llena de magia tienes la sonrisa mas hermosa que jamas haya visto '
NoAgresivo;'Eres maravillosa y faltan muchas palabras que mereces escuchar pero prefiero dedicarme a ser un hombre de bien para que estes orgulloso de mi '
NoAgresivo;'Eres muy inteligente Denise pero con todo respeto tambien guapa y distinguida La combinacion perfecta'
NoAgresivo;'Eres sencillamente maravillosa y todo lo que te deseo es de lo bueno lo mejor Grande Miriam'
NoAgresivo;'eres una mujer estupenda palante tu vales muchotu haces lo que te de la gana'
NoAgresivo;'Eres una mujer increible Silvia gracias por ser tan bella TE AMO MUCHISIMO SILVIA TE AMO MUCHISIMO MI ARDILLITA VOLADORA'
NoAgresivo;'Eres una mujer maravillosa hermosa y no lo digo solo por tu gran belleza fisica senoritalo digo mas que todo por la sencillez y humildad con la que le brindas tu carino a nosotros lo fanaticos de este bello deporte'
NoAgresivo;'Eres una mujer maravillosa llena de luz y alegria Con un corazon inmenso que merece lo mejor de la vida en este nuevo ano Gracias por ser tan buena mujer y madre de nuestro hermoso hijo Te amamos '
NoAgresivo;'Eres una mujer maravillosa una madre ejemplar y un ser humano inmensamente hermoso '
NoAgresivo;'Eres una mujer muy afortunada que merece lo mejor del mundo arizagaa Todo lo bonito para ti SIEMPRE'
Agresivo;'ERES UNA PERRA ASQUEROSA INUTIL DE MIERDA RASPUTIA DE MIERDAAAA ME DAS ASCO PENDEJA Y SOLO QUIERO VERTE PENDEJA PUDRIENDOTE EN LA CARCEL DESGRACIADA ESCORIA MALPARIAAAAA HIJA DE PUTAAAAA'
NoAgresivo;'Eres una persona a la q admiro tanto eres mi modelo a seguir No solo x la fama sino x la gran mujer q eres lo luchadora q fuiste para alcanzar tus suenos y metas '
Agresivo;'Eres una puta barata sin duda alguna'
Agresivo;'Eres una vulgarcomo cualquier mujerzuela Que no tienes padre y madre que te corriga'
Agresivo;'Eres una zorra asquerosa que merece morir Maldita gente de mierda por su culpa el pais esta como esta maldita perra'
Agresivo;'ERES UNA ZORRA DE MIERDA CIERTO Q ERES CORREISTA X ESO ERES ASI '
NoAgresivo;'Es contrasentido no defender el legado de Bachelet mientras en su Gobierno hablabamos de gratuidad tecnicouniversitaria hoy hablamos de reprimir estudiantes con Aula Segura Mientras en su Gobierno se planificaban nuevos hospitales hoy Pinera baja recursos a consultorios'
NoAgresivo;'es increible lo bellas que pueden ser algunas mujeres o sea no solo bonitas pero DISTINGUIDAS mae caras que te dejan sin palabras literal no y ps no aqui estoy yo solamente existiendo xdd'
NoAgresivo;'Es increible durante todo el proceso de llegada irregular de Haitianos en gbno de Bachelet no levantaron la vozHoy la izquierda hace gargaras con el vuelo FACH'
Agresivo;'Es la violencia que te hace falta a ti pero en la cama tonta weona La falta de sexo te tiene hablando estupideces Y es un asesinato mierda por algo borraron el registro o soy yo el que esta hablado weas'
Agresivo;'Es preparar pizza para tu cunado y mujer la misma que se acosto con tu marido si la yegua esa y aguan…'
Agresivo;'Es que eri una asquerosa culia te crei bacan por hacer las weas que haci SIDOSA DE MIERDA SARNOSA DAS PENA DESPERDICIO HUMANO ERI MARACA Y ERA irrespetuosa de mierda Yo lo soy con vo porque no se puede ser respetuosa con personas asi'
NoAgresivo;'Es que es preciosa me parece una muchacha genial y tiene mucho talento y potencial'
Agresivo;'es que pa ser hipster teni que ser flaco po siendo una vaca culia no te podi abrochar el primer boton de la camisa'
NoAgresivo;'Es tan MARAVILLOSA esta mujer que cada vez que abre la boca me hace reir '
Agresivo;'es terrible weona y si pensaba que le iba hablar esta entera loca porque ni aunque la viera 10000 veces le hablaria a gente tan hipocrita y miserable'
NoAgresivo;'Es todo su culpa Bachelet '
NoAgresivo;'Es un gusto apoyarte porque eres una gran conductora actriz y sobre todo una gran mujer '
NoAgresivo;'Es un mujer con talento que baila bien con una estupenda voz que tiene seguridad en ella misma y que sabe montar una buena performance'
Agresivo;'Es un pobre y triste gueon maricon poco hombre riendose de su hijo ya la vida te pasara la cuenta desgraciado infiel todo lo que humillaste a tu hijo conchetumadre hijo de perra malo'
NoAgresivo;'Es una canallada como ha tratado parte de la prensa a Boric pero ojala esto le sirva de ejemplo'
NoAgresivo;'es una digna representante de la mujer chilena esforzada una familia maravillosa y lucha por los valores cristianos '
Agresivo;'ES UNA FORRA FORRA FORRA FORRA OJALA SE VAYA DELCOLEGIO OJALAA NO VEMGA MAS Y NO TOME UNa puTA PRUEBA QUE MIERDA LE PASA YA TUVIMOS LA INTEGRADORA PERRA PUTA MIERDA FORRA BASURA SORETE pelotuda boluda te odio sucia asquerosa andate del colegio morite no se '
NoAgresivo;'Es una mujer maleducada sin clase Simbolo de una sociedad en decadencia'
NoAgresivo;'es una mujer maravillosa y un ser humano con un corazon que deberiais valorar mucho mas '
NoAgresivo;'Es una mujer maravillosa muy inteligente y divertida pero si es ella la repescada esta noche en masterchefes  temo mucho por el equilibrio psicologico…'
NoAgresivo;'Es una mujer maravillosa talentosa y de quien se aprende a diario sobre la profesion del periodismo Un ejemplo a seguir'
NoAgresivo;'Es una mujer muy guapa es bonita la quiero es el amor de mi vida es una mujer de gran corazon'
NoAgresivo;'Esa es la verdadera Democracia y el verdadero Espiritu de Caridad que nuestros gobernantes deben aprender Dios bendiga a esta Gran Mujer'
Agresivo;'Esa perra tomo de nuestra Plata No va a volver a suceder'
Agresivo;'Esa prostituta barata Patricia Barral esta en tratamiento psiquiatrico o debe tantos favores q no le importa quedar como la hija de puta K sarnosa q es'
Agresivo;'Esa puta perra me ama me quiere enloquecer'
Agresivo;'Esa vendedora culia que se queda afuera del probador y te pregunta como te quedo Y te vei como vaca hueona le cortaria las tetas'
Agresivo;'Esa weona no tiene dignidad todo chile sabe que se la cagaron con la mitad de las prostitutas caras de brasil y aun sigue con el flaite qliao de valdivia por la billetera del wn'
Agresivo;'ESO ES UN HIJUEPUTA CABRON MAMABICHO PUERTORIQUEÑO DE MIERDA Y LA MUJER ES IGUAL DE PUTA PERRA ASQUEROSA'
NoAgresivo;'Eso te convierte en la mujer mas asombrosa fuerte e independiente que me he cepillado'
NoAgresivo;'Esperar que Bachelet haga alguna cosa alguna vez en su vida es como esperar que trabaje Parived'
NoAgresivo;'ESPERO NO QUEDE COMO UN LLAMADO DE ATENCION O UNA MULTA ES GRAVE‼️‼️‼️A UNO DE DERECHA YA LO HABRIAN LINCHADO'
NoAgresivo;'Espero que a esta maravillosa mujer le respeten todos los anos de trabajo dedicacion y carino en la seleccion de Chile Conocedora de todos nuestros secretos y penas Nos vemos pronto Tia Alicia'
NoAgresivo;'Esta bella orquidea envia todo un mensaje de amor y pasion Evoca a la mujer Sus petalos y sepalos parecen labios del mas perturbador objeto del deseo y del alma contenida en su propio laberinto'
Agresivo;'ESTA CANCION VA DEDICADA A VO MARACA CULIA QUE ME CAMBIASTE POR UN WEON CON PLATA Vina2016'
Agresivo;'Esta comunista se atreve a amenazar a Bolsonaro  la marxista Bachelet es intima amiga de Lula defensora de las FARC admiradora de Fidel Chavez y de los genocidas Honecker ex guerrillera y comandante del sanguinario grupo terrorista FMR y la HDLGP habla de DDHH  '
Agresivo;'Esta conchesumadre no puede salirse un poco de sus margenes de mujer weonaintelectual y tuitear una mierda Como esto'
NoAgresivo;'Esta es la mujer que mas amare en la vida porque es unicaes maravillosaes preciosa por fuera y por dentro '
Agresivo;'Esta es la weona loca que tiene una fundacion y que le pide dinero a la gente por twitter Es un peligro pubico esta sra todavia trabaja en biobio'
Agresivo;'Esta es la weona mas tonta que no veia hace muchos anosdesprestigia a las mujeres esta mierda pictwittercom/Q4bp4S8uQH'
NoAgresivo;'ESTA GENTE SIN EDUCACION FUERON APROVECHADAS POR BACHELET Y SU SEQUITO DE DELINCUENTES LO QUE HOY LE DA SU CARGO EN LA ONULA MALDAD POR ESTA SINVERGUENZA QUE LES VIOLO SUS DDHH CON MENTIRAS Y ENGAÑOSPASANDO POR EL AEROPUERTO CON PERMISO DEL GOBIERNO DE ESTA LACRA'
Agresivo;'esta loca bibi de weona va a quemar el restaurant'
Agresivo;'Esta loca se canso d criticarme x TODAS LAS REDES SOCIALES q era una trolaputaregalada x subir fotos en ropa interior ahora vas a sus cuentas y no tiene NI UNA foto vestida'
Agresivo;'ESTA MARACA CULIA NO SE CANSA WEON TE ENTERRARIA EL FIERRO EN EL CULO ENFERMA CULIA pictwittercom/lAJzflPGYJ'
Agresivo;'Esta maraca culia termina con su pololo y viene corriendo a hablarme que wea se cree'
NoAgresivo;'Esta maravillosa mujer es doblemente guapa Guapa por fuera pero sobre todo guapa por dentro Podriamos hablar durante horas de los meritos profesionalidad y valores que tiene Maria del Mar  sin embargo su principal cualidad es sencilla es BUENA PERSONA'
NoAgresivo;'Esta maravillosa mujer fue Enfermera Jefe n la clinica d mi padre donde naci Despues d 56 anos nos encontramos n conferencia q yo dictaba para l Voluntariado Nacional M abrazo por minuto eterno y sentido Me dijo q la ultima vez tambien m tuvo entre sus brazos como un bebe '
NoAgresivo;'Esta maravillosa mujer ha demostrando su compromiso con la libertad de Venezuela Estamos agradecidos que le ha dado su justo nombre a los narcodictadores que nos tienen secuestrados'
Agresivo;'Esta mina siempre metiendose con casados  mira que no me olvido ehhh ahi te das cuenta lo puta barata que es'
Agresivo;'esta mujer de mierda me cae sp mal'
NoAgresivo;'Esta mujer es bella por lo dulce y pura que se ve definitivamente para mi es la mas bella '
NoAgresivo;'Esta mujer es hermosa dios santo Ya un ano de haberla conocido y aun no entiendo su belleza y carisma'
NoAgresivo;'Esta mujer es maravillosa le dijo a un chico transexual dios se equivoca con todo el mundo conmigo tb me tenia q haber hecho alta  divina y rubia  que grande es esta mujer Angeles y q corazon '
NoAgresivo;'Esta mujer es maravillosa en el escenario aunque les duela a algunas ratas Jesy Nelson es una mujer con un talento tan versatil canta de la puta madre y baila increible es el talento en persona'
NoAgresivo;'Esta mujer es re intensa sin joder'
Agresivo;'Esta mujer es realmente mala estupida y sin escrupulos El Terrorismo del que habla es terrorismo de estado Asco de persona'
Agresivo;'Esta mujer no tine dignidad mira que una persona con pocos recursos no tiene derecho a ponerse biquini ni tomarse una Coca Cola  pero la gente es tonta del culo y clasista'
Agresivo;'Esta mujer nunca se puso en pedo y elije el dia anterior a las finales nacionales para hacerlo malena te voy a matar'
NoAgresivo;'Esta mujer se hace la mafiosa diciendo que no voy a ir a la joda del viernes'
NoAgresivo;'Esta mujer seria 1 estupenda guionista Q barbaridad Y no para de atizar Vaya con Santa Raquel En su casa estara mejor'
Agresivo;'Esta no le da ni pa feminazi… es una tonta weona a secas y punto No le suban la categoria'
Agresivo;'esta pendeja del orto lo unico q hace es hablarle mal de mi a la gente y para mi esta re muerta hace tiempo Hacete ver loca de mierda'
Agresivo;'Esta perra la encontramos en la calle con su mochila persiguiendo a la produccion p…'
Agresivo;'esta perra viene a defender a un narcotraficante fuera conchadetumadre perra asquerosa'
NoAgresivo;'Esta tarde colaboro con CITA en un evento para financiar un programa de recuperacion emocional para mujeres que han superado el cancer de mama '
Agresivo;'esta weona cree que despues de haberme tratado mal y haber dejado que casi me peguen voy a hablarle bien pfff estai loca weon'
Agresivo;'Esta weona si que esta loca loca loca internarla yaaa'
NoAgresivo;'Estamos hablando de que les contaron una pelicula maravillosa esa fue Bachelet Los trajo y los dejo botados  Ella dejo un pais con 182000 millones de dolares de deuda externa un desastre  Les mintio'
Agresivo;'Estamos haciendo un taller y mi companera me pregunta cual es la 2 y le dije que la B po y la weona me dice B de vaca JFKKSKF QUE ESTAI HABLANDO INDECENTE CULIA'
NoAgresivo;'Estan cabrones los tiempos en cuales vivimos ahora mismo No es que no haya respeto hacia la mujer es que no hay respeto hacia la vida hacia el individuo como tal '
NoAgresivo;'Estas mujeres estan como el vino cada ves mas buenas'
Agresivo;'estas segura maraca culia que catrillanca asalto a las profesoras callate bastarda culiaa'
NoAgresivo;'Este articulo vale mas de lo que parece Por lo que dice y por quien lo dice MireiaVR es una mujer de los pies a la cabeza Una madre maravillosa Una companera ejemplar Y ademas una colega estupenda '
Agresivo;'ESTE HDP HABLA COMO SI EL FUESE AJENO A TODO EL DESASTRE SOCIALISTA '
NoAgresivo;'Este man se volvio mujer para ser lesbiana Maravillosa jugada'
NoAgresivo;'Este viaje a Chile me sirvio para confirmar que no hay chilenas lindas Y que todos los hombres son Gary Medel'
Agresivo;'Estos sacos de w Tanto q hablan de Penta y la UDI por que no hablamos de los aportes reservados en la campana de Bachelet'
NoAgresivo;'Estoy convencido k si hacemos una votacion para decidir si Bachelet renuncia ganaria el si y con mas votos k la misma eleccion presidencial'
NoAgresivo;'Estoy decepcionada de las chilenas las creia tan lindas [ pero no me gusta como estan insultando a los mexicanos osea soy parte de mexico|'
Agresivo;'Estoy en eso perra puerca sucia asquerosa'
NoAgresivo;'Estoy muy orgullosa de ti Kimberly eres grande fuerteuna mujer que puede todo y que cumple lo que se propone desde los retos mas dificiles asta los mas asquerosos no le hagas caso a los haters tu heres una mujer maravillosa y hermosa te quiero mucho'
NoAgresivo;'Estoy obsesionada con la vida de Marie Curie que maravillosa mujer'
Agresivo;'estoy pensando en anotarme en la misma carrera de nuevo y la perra seguia y seguia'
NoAgresivo;'Estupenda iniciativa de nuestra universidad privada poniendo en valor a la mujer y priorizando la investigacion'
NoAgresivo;'Estupenda Janeth mujer guapa valiente la mejor periodista por largo de este Pais nuestros respetos y apoyo incondicional'
Agresivo;'Estupenda mujer trabajadora e inteligente no como muchas chupa Sangres comunistas caminantes de la alfombra roja q no si quieran terminaron sus estudios cathy presidente'
NoAgresivo;'Ex ministro de Hacienda de Bachelet afirmo que reforma a pensiones propuesta por el gobierno de Pinera es una verguenza En mi opinion lo que resulta verdaderamente vergonzoso es el desempeno de Valdes como ministro de finanzas de Chile Puras excusas cero resultado'
NoAgresivo;'Excelente el gobierno con el Plan de Retorno Humanitario Los haitianos fueron traidos enganados durante el gobierno de Bachelet y ahora se les esta cumpliendo su deseo volver a su propio pais La izquierda quiso acabar con la identidad chilena y no les resulto '
NoAgresivo;'Excelente noticia legado de Bachelet avanza y pinera retrocede '
NoAgresivo;'Expliquenme por favor por que una mujer deja de ser madre porque su parto sea por cesarea'
Agresivo;'Falsa traidora traicionera no me hables mas'
NoAgresivo;'Falta poco para que la diosa hermosa divina mamasita tierna y adorable que es la maravillosa mujer danielaacallee cumpla anitooos'
NoAgresivo;'Felicidades eternas mujer de corazon sublime Y vayas por tu camino con el viento a favor Y que la suerte siempre roce tu corazon se te quiere un monton'
NoAgresivo;'felicidades Senora y distinguida dama Usted merece mucho respeto Porque no necesita de excusas para salir adelante y ser una gran mujer '
NoAgresivo;'Felicitaciones a companers del prensaPS en su 82AniversarioVamos junts cumpliendo el programa de NuevaMayoriacl y apoyando a Bachelet'
NoAgresivo;'Felicitaciones Ministra GloriaHutt por salvar miles de vidas con el nuevo limite de velocidad en las ciudades Las ciudades chilenas van a alcanzar los Objetivos Globales de Desarrollo van ser mas lindas mas saludables y competitivas '
NoAgresivo;'Felicitaciones mujer maravillosa inteligente creyente MoralesViviane Digna representante de las mujeres Dios te siga usando '
NoAgresivo;'Feliz de acompanar a esta mujer maravillosa y talentosa Margarita Martinez premiada muchas veces en el exterior por sus excelentes documentales No paso y no pasara nunca la censura Construiremos memoria y reconciliacion '
NoAgresivo;'Feliz de estar juntos mi amorde despertar cada dia y saber q una mujer maravillosa esta a mi lado y me da todo su amorMi bomboncito '
NoAgresivo;'Feliz dia a mis dos mamas si dos la que me tuvo y la que me crio Un placer haber sido adoptada por una mujer tan maravillosa y haber estado en el vientre de una que lucho hasta verme en una familia'
Agresivo;'Feliz dia a todas las mujeres excepto a esa perra zorra maraca culia ojala se le qede metio el tanpom en la choro a la muy wuacha culia'
NoAgresivo;'feliz dia mujeres chilenasempenosas lindas y con el alma llena de suenos besos y abrazos y vamos que se puedecon harto animooo'
NoAgresivo;'Feliz con mi Presidenta Bachelet Cuenta con todo nuestro apoyo para transformar Chile en un mejor pais'
NoAgresivo;'Feo feo Sr Boric Enganar a todo un pais es miserable por decirlo menos'
Agresivo;'FLAITE CULIA PROMEDIO se jura rica y da verguenza Se cree por comerse a un cuico come chicle como vaca aun dice oe hermano DA ASCO '
Agresivo;'Flavia culia fea maraca ctm COMO CAMBIAI A UN RUSIO RICO POR UN RUSIO METIZO EGOLATRA Y DESABRIDO pero con respeto '
NoAgresivo;'Flor de DIPUTADOS No eran estos quienes venian a renovar la politica🤔'
Agresivo;'FRANCIA ES HIPERCOMUNISTA WEONA TONTA'
NoAgresivo;'Frente amplio siempre ha sido un partido politico marxista'
Agresivo;'Fue un trafico descarado  delante de nuestros ojos nos comenzaron a invadir  llegaban aviones llenos de inmigrantes El PS Bachelet el enano maldito los Je$uitas  todos coludidos  '
NoAgresivo;'Fueraaa traicion de boric al pais'
NoAgresivo;'Fueran Generales de Ejercito a Boric y a Maite Orsini los habrian pasado a retiro'
NoAgresivo;'Fueron enganados por MICHELLE BACHELET Y SUS SECUACES Ahora GobiernodeChile sebastianpinera TIENEN QUE RETORNARLOS A TODOS Algunos andan perdidos y se quedaron abajo del avion'
NoAgresivo;'Fuerte Caida produccion industrial y aumento de la cesantia Si esto hubiera pasado con Bachelet ya tendriamos a los milicos en las calles weon '
NoAgresivo;'FUERTE Y CLARO ASESINOS Y PARASITOS mas claro que mejor'
Agresivo;'fui al cine y una pendeja ql hija e la maraca estuvo spoileando toda la pelicula ojala no te dejen ver tele conchetumare '
NoAgresivo;'Fulvio Rossi no soporta ver que su ex Maite Orsini haya viajado junto a Boric a Paris '
NoAgresivo;'Gabriel Boric el lunes ya deberia estar siendo investigado por la justicia Camara de Diputados y Contraloria'
NoAgresivo;'Gabriel Boric esta creando partido politico de extrema izquierda para el FA agitando alumnos de universidades'
NoAgresivo;'Gabriel Boric nos ha dado una ilustracion sobre que es ser un frenteamplista'
NoAgresivo;'Gabriel Boric y Maite Orsini se juntan con 1 asesino y secuestrador confeso en arrancadita de un viaje oficial'
Agresivo;'Gaete culia maraca puta con mi Catita no te metes escuchaste vieja puta CON CUALQUIERA PERO CON ELLA NO'
NoAgresivo;'genial la mesa soy mujer soy cuidadora principal moderada por una gran profesional '
NoAgresivo;'Giorgio Jackson cuando explicas y te complicas mojate el potitoY di que Boric fue ayudar Salamanca '
Agresivo;'Gisel espero que no pienses que voy a hacer tu maldita integradora no vemo en diciembre perra'
NoAgresivo;'Gob de Pinera no tenia relato pero sabia hacer las cosas el Gob de Bachelet tiene relato pero no sabe hacer las cosas'
NoAgresivo;'Gracias a estas bellas mujeres por ACEPTAR EL RETO de conocernos y conversar sobre sus problematicas y las acciones necesarias para consolidar el avance de nuestra Bucaramanga '
NoAgresivo;'Gracias por esa lucha senora Luz Marina La admiro mucho es una mujer ejemplar fuerte y maravillosa '
NoAgresivo;'Gracias por haber sido esa nina sonadora que nos regalo a esa maravillosa mujer que eres ahora '
NoAgresivo;'Gracias por ser tan unica y tan especial happy aniversary baby te amo con mi vida entera'
NoAgresivo;'Gracias Presidente sebastianpinera los costos se los envia a la Senora Bachelet y al Partido Comunista y Socialista'
NoAgresivo;'Gran incongruencia de Gabriel Boric Dice que condena crimen de Jaime Guzman y se junta a conversar con su asesino'
Agresivo;'gritale por la ventana algo suave como QUE MIRAI PENDEJA RESHUSHETUMARE SI YA SE QUE TE GUSTO MARACA CULIA ASI QUE SALPICA MIERDA le das las buenas noches cordialmente y sigues en lo tuyo '
Agresivo;'guatona culia aborto de vaca bien ganado te tienes los insultos que te estan dando  a ti no mas te gusta insultar por twitt — '
NoAgresivo;'Guillier ChaoCabron Eres Hipocrita y Oportunista Aprobaste Energia de 42 a Carbon de Bachelet Tu Propuesta  Hidroelectricas tus Ecologistas pro Mapuche estan en contra Solares mas caras desde 35 Latitud Sacate las Laganas'
NoAgresivo;'Ha sido un verdadero placer conocer a esta gran artista y maravillosa mujer que no tardo en regalarnos sus cinco palabras para nuestros relatos solidarios '
Agresivo;'Hablemos claro la vieja tiene cara de perra con hambre de poder y de llegar a robar'
NoAgresivo;'Hablemos mejor de la asombrosa textura de los hombros de esa mujer que ni siquiera se volvio a mirarme hoy en el parque'
NoAgresivo;'hablo en serio cuando digo que ningun pais me cae mal pero las chilenas son re lindas y bueno consentidas siempre'
Agresivo;'Hace rato tengo puras ganas de pegarle a una cochina culia Que se mete en lo ajeno Le gusta mis babas parece Maraca sapa y la conchetumare supierai por donde te paso Eri del juanita Pulento vivo a unas '
NoAgresivo;'hace tiempo que deje de creerle a Bachelet'
Agresivo;'Hacete cojer puta barata'
Agresivo;'Hagi maldita perra asquerosa por que sos vos la que llora EGOISTA DE MIERDA COMO TE ODIO ME ODIO GENTE ME ODIO ME ODIO DEMASIADO'
NoAgresivo;'Hago un llamado masivo a que se pida la destitucion de MaiteOrsini y gabrielboric '
NoAgresivo;'hahhahaha no Bachelet es mas masiva es muy gorda ahahhahaha'
Agresivo;'Hasta cuando a este punga comunacho con corte de pelo de sicario se le permite hacer lo que quiera  '
NoAgresivo;'Hasta dejamos de decir cosas bellas a las mujeres porque ahora puede ser considerado acoso sexual Pronto tendremos que salir a la calle con un abogado pareceria que vivir es una secuencia de pleitos'
NoAgresivo;'Hay algo que le voy a agradecer eternamente a la pesadez de las feministas y es que me llevaron a conocer a julietamongem Coincidir respecto a lo pavotas que suelen ser las extremistas de ese movimiento me llevo a casarme con una mujer maravillosa In your face Maffia'
NoAgresivo;'Hay hombres muy buenos y hombres zumbados como una maraca al igual que mujeres muy buenas y mujeres muy perversasmuy malas Hay que promover la igualdad no echar mas lecha al fuego'
NoAgresivo;'Hay mujeres que tratan demasiao’ pa verse lindas mano Lo respeto pero no hay nada mas lindo que natural beauty Embrace yourself bebe Dios te hizo de tal forma por una razon Todas somos bellas sin tener que ponernos 5 kilos de maquillaje '
NoAgresivo;'Hay que acostumbrarse a defender principios en nuestras discusiones y no andar empatando cosas que no son iguales'
Agresivo;'HAY QUE DEMANDAR A STA DEGRADANTE SEÑORA QUE SU POSICION DE OLIGARCA COMO PUTA BARATA NO LE DA EL DERECHO A OFENDER LAS PERSONAS DE OTRAS IDEOLOGIAS IGUAL PODEMOS DECIR DE ELLA EN UN PARTIDO MAFIOSO Y LLENO DE ASESINOS DESPOJADORES'
NoAgresivo;'Hay tantas mujeres tan bellas sin cirugias y los hombres las prefieren asi pero luego se quejan de que les mientes quien chingados los entiende'
NoAgresivo;'Hay un mal olor en Talcahuano Ah llego Bachelet NoABachelet'
NoAgresivo;'Hay un veloriohay un cajon y hay coronaspero el unico que no sabe que esta muerto es el finadoNo le creo a Bachelet'
