etiqueta	texto
agresivo	'ERES UNA ZORRA DE MIERDA CIERTO Q ERES CORREISTA X ESO ERES ASI '
agresivo	'Oye cirujia mal hecha y vo cara de raja las patitas de la van riselverga 😂😂😂😂😂 no me refiero a las patas de gallo si po…'
agresivo	'digamelo en la cara perra'
agresivo	'ENCONTRE TU DIRECCION Y TU RUT VO MARACA CULIA QUE ME ENGAÑASTE HACE 8 AÑOS ATRAS TE VOY A PITIAR'
agresivo	'Es que eri una asquerosa culia te crei bacan por hacer las weas que haci SIDOSA DE MIERDA SARNOSA DAS PENA DESPERDICIO HUMANO ERI MARACA Y ERA irrespetuosa de mierda Yo lo soy con vo porque no se puede ser respetuosa con personas asi'
agresivo	'Te odio conchetumadre Ojala te contagien el sida perra de mierda'
agresivo	'Sabes porque parecen mas guapos los hombres con novia Porque eres una zorra Ridicula'
agresivo	'con quien te estoy cagando tonta weona tengo ojos para ti'
agresivo	'Ojala le vayan a saquear las neuronas a la tonta weona'
agresivo	'JAJAJJAJAJAA QUE CAGUE DE RISA ESTA WEONA ES ENFERMA DE FEA TONTA Y RIDICULA JAJAJJAJAJAJAJAJA'
agresivo	'cuando era gordita me trataban de guatona culia me bajan y subian mil veces gente que conozco e incluso queria hacian burlas y no se imaginan cuanto dolia y ahora despues de todo el cambio soy la maraca culia por demostrar lo que he logrado con tanto esfuerzo'
agresivo	'Esa vendedora culia que se queda afuera del probador y te pregunta como te quedo Y te vei como vaca hueona le cortaria las tetas'
agresivo	'sigan dejando ir a mujeres buenas y fieles por culitos que te lo menean a ti a tus amigos y a mil mas'
agresivo	'Presidente otra vez tratando de sacar el pais de la pobreza porque no empieza por echar a todos los haitianos qe la bachelet entro al pais  solo con el objetivo de causar caos y pobreza en nuestro pais sea firme en sus politicas contra los migrantes FUERA CON ELLOS'
agresivo	'Como que represion tonta weona mira como queman todo bastaste weona tu publicacion porque no muestras todo…'
agresivo	'AONDE TA LA VIEJA CULIA QUE GRITO QUE SE VAYA ANDATE VO MARACA CONCHETUMAREEEE NO SI NO FALTAN ESAS WEONAS E LOS FANDOM '
agresivo	'callate tonta weona como se te ocurre ofender a la gente con semejante brutalidad…'
agresivo	'PERRRRRRRRRRRRRRRRRRRRRRRRA Estoy segura que esa negra culia me hackeo el facebook Maraca pendeja weoooooooooon'
agresivo	'Y eso que a ella no le gusta jugar con temas de salud hija de puta barata'
agresivo	'Quien es el personaje mas indeseable de Chile Kena Karol Jadue Diaz Vallejo Matamala Sanchez Grau Jackson Boric Tellier Andrade tv Monica Bachelet Davalos Hertz Comenta'
agresivo	'Desbloqueame puta barata que tengo algunas cositas que aclararte del video mentiroso que estas mostrando TatoAguilera'
agresivo	'Nora se refiere al estado chileno que sigue acribillando a nuestros hermanos mapucheso estas ciega weona tonta'
agresivo	'tanto que cela y webea a abraham la culia y despues anda de quiero que seamos amiguitos sale de aqui maraca partychilensisftelreality'
agresivo	'Si no se respeta a las mujeres a las buenas habra que conseguirlo a las malas'
agresivo	'Callate pinche perra sarnosa muy valiente y todo no Por que no amarras tu asqueroso osico pinche puta no sabes con quienes te estas metiendo maldita perra'
agresivo	'A mi mujer le voy a regalar una lampara de aladino pa q guarde el genio de mierda q tiene ← jajajajaja'
agresivo	'Los Zanganos Maite Orsini y Garbiel Boric andan culiando en todas partes y financiados x todos nosotros'
agresivo	'Enferma y loca de mierda'
agresivo	'Tantos polvos tantas bienvenidas pero tu ni me hablas xMoonWitch Eres una zorra resentida travesti cutre'
agresivo	'puta nancy por la conchetumare siempre witreai jugosa culia aaaa te dai color sapa maraca'
agresivo	'Puta la mujer de mierda inchapelotas busca por que webiarme'
agresivo	'Y tu eres weona en creer que esa cuenta es la original de Baradit Weona tonta y weones los que te retuitean Fijate bien baradit  con b minuscula'
agresivo	'Y si esposa sabe que la trata como una puta barata aqui Su mama tambien la chupa bien'
agresivo	'Que te veni a pelar conmigo No vei que tenemos un ex en comun y si estamos juntas le vamos a alimentar el ego y pensara que nos comimos de despechadas Tonta weona'
agresivo	'Esta conchesumadre no puede salirse un poco de sus margenes de mujer weonaintelectual y tuitear una mierda Como esto'
agresivo	'Que intolerante es esta raza de mujeres si no concuerdas te tratan de weona maraca o no te bajan de tonta culia Pero argumentos  Ninguno solo porque si ni siquiera te dicen mira es por esto Nop'
agresivo	'Pinera no puede ser mas chanta se atribuye leyes de Bachelet '
agresivo	'Esta comunista se atreve a amenazar a Bolsonaro  la marxista Bachelet es intima amiga de Lula defensora de las FARC admiradora de Fidel Chavez y de los genocidas Honecker ex guerrillera y comandante del sanguinario grupo terrorista FMR y la HDLGP habla de DDHH  '
agresivo	'Hacete cojer puta barata'
agresivo	'Aprende a escribir engendro ctm Como le cagas la vida a tu hijo con palabras inexistentes tonta weona inculiable Saludos'
agresivo	'Que te calles zorra que eres una zorra quieres denunciarme te doy mi nombre si te sale del cono puta zorra'
agresivo	'Borra esta wea al toque sangana culia Me importan tres hectareas de tula que no entendai DELETE THIS MARACA CONCHETUMADRE'
agresivo	'MINA CULIA MARACA TE ODIO HIJA PERRA HACI LLORAR A UN HOMBRE INDEFENSO TE MERECI LA MUERTE JILA PERRA'
agresivo	'ES UNA FORRA FORRA FORRA FORRA OJALA SE VAYA DELCOLEGIO OJALAA NO VEMGA MAS Y NO TOME UNa puTA PRUEBA QUE MIERDA LE PASA YA TUVIMOS LA INTEGRADORA PERRA PUTA MIERDA FORRA BASURA SORETE pelotuda boluda te odio sucia asquerosa andate del colegio morite no se '
agresivo	'Chana culia que ganas de que desaparezcan todas las escorias como tu Denuncien a esta maraca hagan su vida miserable SigridAntonella'
agresivo	'ME CAGASTE LA VIDA PERRA CONCHETUMADRE  Que pena tu vida '
agresivo	'OYE PENDEJA Y LA CONCHETUMARE QUIEN MIERDA TE CREES PARA VENIR A HABLAR DE ESOS TEMAS QUE SON DEMASIADOS SENSIBLES ACASO TE FALTA UN TORNILLO AWEONA MIDE TUS PALABRAS XUXETUMARE SI NO QUERI QUE LA MAYORIA DE LAS ARMY TE SAQUE LA CHUCHA'
agresivo	'Y me acorde de una weona de mi u que una vez dijo ay no yo no como pate que asco y pense IGUAL TE LO CHANTAN ENTERO MARACA CULIA'
agresivo	'Es preparar pizza para tu cunado y mujer la misma que se acosto con tu marido si la yegua esa y aguan…'
agresivo	'NAYA RIVERA NO ES UN TROZO DE CARNE ES UNA MUJER ASOMBROSA PRECIOSA CON TALENTO Y CON UN CORAZON ENORME BIG MIERDA RESPETALA'
agresivo	'Siento el corazon latiendo mas fuerte que la chucha Me esta dando algo Maraca culia como hace eso Y con mi segundo libro favorito Es que la mato'
agresivo	'Q perra desgraciados esa comunista igual al padre'
agresivo	'Oye sapo/ sapa culia enfermos del re pico den la cara cobardes culiaos Tan tan hijos de perra son  den la cara mongolicos CONCHETUMADRE que vienen a insultar asi porque son vacios y no saben que mas hacer en sus vidas perkines culiaos '
agresivo	'Como me encantaria encontrar una mujer que me culie asi'
agresivo	'Esta mina siempre metiendose con casados  mira que no me olvido ehhh ahi te das cuenta lo puta barata que es'
agresivo	'Ya weona estupida pegate una cachetada porfa'
agresivo	'Q le van a preguntar cuantos hombres has tenido pregunta super dificil ya perdio la cuenta o cuando t vas a banar para quitarte lo curtido jaja puta barata'
agresivo	'No te sientas muy perra por tener cara de pug JAJAJAJA'
agresivo	'A Miss Ucrania le piden renunciar a su corona tras descubrir que es madre soltera pero es mujer y bella A Miss Espana le aplauden que paticipe en el Miss Universo porque al cortarse su miembro viril se vuelve mujer  pero es hombre '
agresivo	'ASI COMO ERES D DESCARADA PUTABARATA ACTRIZPORNO MAGGIECIVANTOS LLEVAS D VIAJE YFOLLAS CON EL PERVERTIDOPEDOFILO VIOLADORDEMENORES COLMENAR XQ NO LO ENSEÑAS PERRAASQUEROSA TEFOLLAS UN VIOLADORDEMENORES DROGADAYBORRACHA LA UNICA MANERA DFOLLAR PROSTITUTABARATA COMPLICE'
agresivo	'Anda a hacer vida social en Punta Peuco mejortonta weona'
agresivo	'YA DEBIERA ESTAR DESTITUIDO sebastianpinera QUE ESTA ESPERANDO USTED NO MERECE EL SILLON PRESIDENCIAL😡'
agresivo	'que weona mas imbecil la pamela diaz la odio es la tipica weona que se hace la tonta pa ser chistosa y es FOME IGUAL cant relate'
agresivo	'Conchatumadre tonta weona pudrete '
agresivo	'CON LOS ABUELITOS NO PERRA CONCHETUMADRE '
agresivo	'Para esta gente la vida de una persona vale menos que la de otra Luego que si los nazis ERES UNA PUTA ZORRA'
agresivo	'realmente esta mujer la Techi es peor que las gallinas no tiene verguenza madre mia contar delante de toda Espana las cosas que esta contando es peor que una perra no tiene dignidad que tia mas asquerosa repugnante'
agresivo	'Bachelet fue el monigote del Gobierno anterior por Velasco Y Lagos por mas que sepa se mando los medios cagazos'
agresivo	'Y PENSAR QUE LA VACA CULIA DE LA MALDONADO TIENE VISTA PRIVILEGIADA DE ESO'
agresivo	'Perra culia y la conchetumadre ojala te roben a tu madre'
agresivo	'entiendo Una mujer representa solo a los progresistas un hombre a todo ser vivo fosil o particula elemental Muy bien Moffat Estupenda manera de demostrar ser imbecil '
agresivo	'Que cara dura hija de puta que sos  chorra si verguenza '
agresivo	'Y como se pueden imaginar este es el tipo de persona que son las feminazis hiciste toda la escuela conmigo y me hablas de esta manera Como si nunca me hubieses visto en tu puta vida Que asco me das y mucha lastima '
agresivo	'Yo para Navidad quiero que vuelvas hija de perra'
agresivo	'No te da pena ser la rata la puta ingrata la zorra barata'
agresivo	'Votar por Michelle Bachelet es como volver con tu ex que te cago Cinco veces Con tu mejor amiga En tu propia casa Michelle'
agresivo	'ayer me bloqueo la maraca culia de bruffinelli porque le dije que era una weona sola en este pais se condena decir la verdad'
agresivo	'ANDAN PURO MATANDO A LOS MAPUCHE VIEJA MARACA SAPA CONCHETUMARE SOY TAN HUEONA QUE LE PASAY EL HOLLO AL PIÑERA BASTARDA CULEA EL PUEBLO MAPUCHE DISE QUE VA COBRAR VENGANSA PASANDOTE EL PICO POR LA JETA BORRACHA MARACA SAPA EDIONDA Y LA RECONCHETUMARE TRAGASABLEDE CARNE '
agresivo	'Maldita perra desaparecete'
agresivo	'La malparida de mi vecina aposto que perdia Colombia y ahora esta celebrando dan ganas COMO DE INCENDIARLE LA CASA A ESA PERRA ASQUEROSA'
agresivo	'Porque ctm eres tan maraca perra ofrecia culia Que te operen y cierren el choro de una vez '
agresivo	'Por que tu eres una diabla dentro de una mujer 🎶'
agresivo	'gritale por la ventana algo suave como QUE MIRAI PENDEJA RESHUSHETUMARE SI YA SE QUE TE GUSTO MARACA CULIA ASI QUE SALPICA MIERDA le das las buenas noches cordialmente y sigues en lo tuyo '
agresivo	'OYE PENDEJA Y LA CONCHETUMARE QUIEN MIERDA TE CREES PARA VENIR A HABLAR DE ESOS TEMAS QUE SON DEMASIADOS SENSIBLES ACASO TE FALTA UN TORNILLO AWEONA MIDE TUS PALABRAS XUXETUMARE SI NO QUERI QUE LA MAYORIA DE LAS ARMY TE SAQUE LA CHUCHA'
agresivo	'pequena zorra no te mereces a YoonGi puta barata no te conformas con uno deberias dejar a YoonGi en paz no encajas con YoonGi te vimos eres una zorra mas'
agresivo	'No suelo decir garabatos no me gustanpero frente a tamana sandezno puedo sino preguntarEsta weona sera tonta o le faltan todos los palos pal puente sera madre siquiera Por Dios '
agresivo	'Perra asquerosa defensoras de delincuentes complice de la degeneracion K'
agresivo	'Esta es la weona loca que tiene una fundacion y que le pide dinero a la gente por twitter Es un peligro pubico esta sra todavia trabaja en biobio'
agresivo	'Las buenas mujeres si existen solo que no tienen el abdomen plano y responden los mensajes en putiza'
agresivo	'PERRA CONCHETUMADRE TE VOY A SACAR LA MIERDA '
agresivo	'ire al superbigger espero que no me toque la misma hueona tonta de la otra vez'
agresivo	'Weona enferma ese es el peor argumento justificarcuna muertees como decir que la derecha se aprovecha de la muerte de Jaime Guzman para justificar la dictadura Loca de patio '
agresivo	'Estoy en eso perra puerca sucia asquerosa'
agresivo	'Como no te vas a sentir bien perra si tienes cara de pug y cuerpo de chihuahueno hija de tu puta madre'
agresivo	'BACHELET HASTA ULTIMO MINUTO HACIENDO DAÑO A CHILE  El reajuste de pago a Alsacia se acordo a dos dias del termino del gobierno de BACHELET El documento establecio un aumento en el pago por pasajero transportado de $5201 que el Estado hoy debe cancelar de manera retroactiva'
agresivo	'xQ NO TACHASTE LA FOTO PERRA T ODIO PERO TE AMO'
agresivo	'ZORRA MARACA DE MIERDA TODOS TE ODIAN DAME RT AHORA PO CONCHETUMARE MARACA SIN VIDA PUTAA TODO CHILE TE ODIA PENOSA CULIA*'
agresivo	'maten a esa vaca culia asquerosa ladrona sin verguenza mas encima tenida con jugo Yupi la ordinaria conchesumadre'
agresivo	'Bocachancla Feminazi cuando vuelvas a follar en la calle como una puta barata cuidado con el bolso no vaya a ser que te lo roben otra vez'
agresivo	'Sarnosa me tienes chata >('
agresivo	'TE ODIO PUTA CULIA ME CAGASTE LA VIDA CONCHETUMARE TE ODIO MARACA DE MIERDA'
agresivo	'Paren de contestarle y darle importancia a la weona insufrible de la Valdebenito en serio esa tonta ni a palos entiende No se gasten '
agresivo	'Seguimos pagando las grandes cagadas de Bachelet Avion gratis pa devolver inmigrantes'
agresivo	'Vieja culia cahuinerasi tanto le preocupa la nina que mantenga el hocico cerrado '
agresivo	'Weon una maraca culia se pelo mi colet en el camarin de la piscina que wea fea cochina careraja que te crei ctm te pillo te mato Comprate tus weas ni que fueran caros o de oro MI COLET ERA TODO HUMILDE Y PIÑUFLA CTM TE ODIO TANTO '
agresivo	'Con que cara de placer mira mi mujer mi polla que zorra es'
agresivo	'La weona loca e histerica Baja la ansiedad mermela de weas y espera los resultados de la investigacion Eres diputado no un hincha Quedaste con el culo en la mano con el decalogo de pamelajilesdiputada apoya esa mocion junto a tu manga tb jaleros qls'
agresivo	'Si Bachelet sale presidente Entonces esta comprobado cientificamente que somos hueones'
agresivo	'Esta es la weona mas tonta que no veia hace muchos anosdesprestigia a las mujeres esta mierda pictwittercom/Q4bp4S8uQH'
agresivo	'Por que me copias puta barata'
agresivo	'y quien es esa maraca culia que te anda chupado el pico '
agresivo	'callate vo vieja culia'
agresivo	'Boric se pasa por el culo a todo Chile'
agresivo	'La weona es tonta osea mientras no te pase nada tienes que hacer vista gorda Esa es la ignorancia pura de una weona que habla y no sabe de que'
agresivo	'Weona loca protestar haciendo desastre no va a hacer justicia son una cuerda de idiotas que no tienen conciencia ni respeto por nadie '
agresivo	'Mi ahora que por ser feminista (ni yo sabia que lo era) no puedo considerar que tuiteas puras weas weona fea tonta y desespera por aprobacion de tulas fachas que alguien le mande mi tuit porfi '
agresivo	'OYE MARACA CULIA EN VEZ DE ROBAR DIBUJOS APRENDE MEJOR A DIBUJAR AUNQUE DE SEGURO LO HACES PARA EL CULO PENDEJA CTM'
agresivo	'Pinche vieja culera con la vara que mides seras medido y chinguen a su madre quien no este de acuerdo'
agresivo	'Weon lo q mas me da rabia q la tonta weona se rie pq no sabe como si fuera chistoso ser una weona sin cerebro Grrrrr'
agresivo	'uta habiendo chilenas y vinamarinas lindas ponen a una rubia de ojos azules (nada mas) como representante canchera chilena en renaca'
agresivo	'Que se vayan TODOS  la delincuente Bachelet se encargo de traernos a MILLONES de haitianos indeseables una importacion de miseria y enfermedades enriquecimiento cultural decia ella solo vendedores de Super 8 en las micros o negros en las esquinas es la realidad '
agresivo	'Un pinche vieja obesa hija de puta se metio en la fila para las palomitas por que ovio tengo que ver Queen… '
agresivo	'fui al cine y una pendeja ql hija e la maraca estuvo spoileando toda la pelicula ojala no te dejen ver tele conchetumare '
agresivo	'Que mierda de gente tenemos una weona loca ahorca a una gatita y ahora apunalan y queman a una perrita Justicia Nazi con estas lacras de mierda Enfermos reQLS ojala Twitter mo me cierre otra cuenta por pedir Justicia para los Desamparados ya sean ninos o animales'
agresivo	'pero lo de MARACA no te lo quita nadie Andante a tu pais en Tur bus pa q te saques la xuxa inmigrante culia A281'
agresivo	'Esa perra tomo de nuestra Plata No va a volver a suceder'
agresivo	'amigaaaaaa como estas tanto tiempo tenemos que juntarnos (maraca culia te odio ojala nunca mas verte)'
agresivo	'Mi madrastra vestida de rojo bien perra y una senora se le acerca y le dice you look gorgeous Ella me mira y me dice n…'
agresivo	'Weviaron durante 4 anos a la Bachelet y ahora dicen que en 8 se hace la pega'
agresivo	'Cuando me llama envidiosa ENVIDIA DE QUE Perra asquerosa No ire muy sobrada pero con lo que tengo me llega de sobras no hace falta (ni quiero) ser como tu  BYE'
agresivo	'esta pendeja del orto lo unico q hace es hablarle mal de mi a la gente y para mi esta re muerta hace tiempo Hacete ver loca de mierda'
agresivo	'Si misia Bachelet hubiese tenido este desastre de cifras economicas los fachosculiaos ya hubiesen hecho un golpe de Estado'
agresivo	'Como puede existir gente que piense como esta tonta weona  Cuando 4 personas te aborden te roben te violen te golpeen hasta aburrirse me cuentas si sigues viendo tu y otros civiles algo de abuso en lo que hizo el detective Anda a un psiquiatra  tonta weona '
agresivo	'La muy perra borro los comentarios qe bassssuura jajaja'
agresivo	'Cuando te pase algo o seas victima de alguno delito llama a la PDI y reclama a la fifa tonta weona'
agresivo	'Prefiero ser mechera que tirarme de un tercer piso loca de mierda'
agresivo	'TE PILLO EN LA CALLE Y TE TIRO UNA PIEDRA MARACA CULIA VO SOY AWEONA O KE TE VOY A SACAR LA CHUCHA RESPETA MARACA CULIA ENFERMA BASTARDA '
agresivo	'Diganle a los tontos culiaos del gobierno de Bachelet que toda ayuda es necesaria gracias'
agresivo	'Esa weona no tiene dignidad todo chile sabe que se la cagaron con la mitad de las prostitutas caras de brasil y aun sigue con el flaite qliao de valdivia por la billetera del wn'
agresivo	'Raro es que te metas donde nadie te ha llamado madre perra reculea conchetumadre anda a ponerte hipogloss en el hoyo'
agresivo	'Si me encuentro en la calle a esa conchasumadre de Scarlett Yamilet nombre de flaite y maraca la voy a patear en el suelo hasta que se rian los santos maldita hija de puta JusticiaParaEmma pictwittercom/GplPlEyiyV'
agresivo	'Loca de mierda tu pidiendo que recen por un nino que cuando fue a tu hogar lo humillaste y no le brindaste amor de hermano Loca mil veces'
agresivo	'Quiero sacar a esa perra de mi vida pero al mismo tiempo quiero que se quede en ella'
agresivo	'Tendre vigilado a Bolsonaro dijo Bachelet A Maduro nadie le hizo esa advertencia y vaya que ha cometido tantos crimenes y violaciones a los derechos humanos Son cositas'
agresivo	'No falta la weona tonta Feliz dia del macho men '
agresivo	'TE ODIOOOOOOO PUTA CULIAAAAAAA ME CAGASTE LA VIDA CONCHA TU MARE TE ODIOOOOO MARACA DE MIERDA PUTA CULIA'
agresivo	'Weona enferma ese es el peor argumento justificarcuna muertees como decir que la derecha se aprovecha de la muerte de Jaime Guzman para justificar la dictadura Loca de patio '
agresivo	'JAJAJA ERES UNA ZORRA no se si sentirme halagada por no insultarme o ponerme celosa porque a todo el mundo le pones un 1 por presentarse'
agresivo	'guatona culia aborto de vaca bien ganado te tienes los insultos que te estan dando  a ti no mas te gusta insultar por twitt — '
agresivo	'Pais de mierda por la chucha un solo cortedeluz y toda la puta capital se fue a la conchesumadre Y asi juran los aweonaos de izquerda que la Soa Bachelet hizo una wea positivaEnelClientesCL Valen Callampa Sin mantencion el dia de la van a poder funcioar bien '
agresivo	'agarre el guante del novio tonta hueona A128'
agresivo	'OYE MARACA CULIA QUE ANDAI INVENTANDO WEAS SI TE INVITAN A GRUPOS NO ES PA QUE ANDIS CAHUINEANDO TE VEIAS DECENTE ROTITA '
agresivo	'Es la violencia que te hace falta a ti pero en la cama tonta weona La falta de sexo te tiene hablando estupideces Y es un asesinato mierda por algo borraron el registro o soy yo el que esta hablado weas'
agresivo	'las chilenas son ordinarias QUE HUEA CTM COMO QUE ORDINARIAS MARACA CULIA DIMELO A LA CARA PO PERRA CULIA '
agresivo	'a esa weona yo la quemaria en un centro de concentracion a la terrorista de mierda si era del mir nose que webea DDHH'
agresivo	'Maraca culia y la conchetumadre Le andai chupando el pico a todos los culiaos Se que lei mi twitter asi que sabi que esto es pa voh'
agresivo	'La conchetumadre gallina que los pario Nunca en su perra vida seran mejor que nosotros'
agresivo	'Debo entender que una vagina no te hace mujer que un hombre con peluca es mujer que una mujer con pelo corto es un hombre… Que pelotudo es el hijo de la mujer de mi viejo'
agresivo	'Que perra que estas'
agresivo	'Maraca culia no te deseo mal pero ojala que te ocupen la esquina'
agresivo	'Con mi perra no vieja conchetumadre Va a quedar la caga'
agresivo	'Todo se suaviza con un xD ejemplo no es lo mismo escribir Maraca culia a Maraca culia xD la segunda es mucho mas simpatica'
agresivo	'Camila Vallejo en chv PERRA CULIA ME CAGASTE EL AÑO ENTERO EN LA U MARACA'
agresivo	'Andate de mi region vieja culia'
agresivo	'Que les parece este Twitts de esta Dama Habla de Pacos sin DDHH  pictwittercom/XqE0DyRBLv/ weona estupida Nada +'
agresivo	'Weona tonta uu eres taaaaan estupida *n*'
agresivo	'oie la weona locade verdadvaya al doctor srasu esquizofrenia es totalcuando odio en su almasu ideologia del odio puede hacer cometer una locura y no me diga q cree en dios por q dios le pondria una patada en la raja por su ideologia del odio'
agresivo	'SiendoSincero creo que Bachelet no sirve para Presidenta'
agresivo	'Weona loca protestar haciendo desastre no va a hacer justicia son una cuerda de idiotas que no tienen conciencia ni respeto por nadie '
agresivo	'chicas que t digan q estas r perra es un gran chamuyo'
agresivo	'Cerra el culoq esos descerebrados son tus apanadosdespues lloras represion puta barata'
agresivo	'Que tiene de malo querer mostrar mi cuerpo Tonta weona culia'
agresivo	'Borraste el tuit pero igual te quiero decir que a quien veni a tratar de flojos tu weona tonta ni que vivir de sacarse fotos en pelota fuera muy esforzado Mas encima entraste a estudiar derecho porque despues de lo horrible que te quedo la cara no te pesco nadie fea culia'
agresivo	'Cada dia nos queda mas claro la mierda de persona que es esta tonta weona ERES UNA MIERDA DE PERSONA TERESA  MISERABLE BASURA  '
agresivo	'Aqui te critican por salir de peda ya eres una zorra mala nina etc que estressssss'
agresivo	'HAY QUE DEMANDAR A STA DEGRADANTE SEÑORA QUE SU POSICION DE OLIGARCA COMO PUTA BARATA NO LE DA EL DERECHO A OFENDER LAS PERSONAS DE OTRAS IDEOLOGIAS IGUAL PODEMOS DECIR DE ELLA EN UN PARTIDO MAFIOSO Y LLENO DE ASESINOS DESPOJADORES'
agresivo	'pinche puta asquerosa me das un asco del ptro puto mundo hija de la pinche perra chingada ojala y te de sida'
agresivo	'Cierra ese hocico inmundo maraca conchetumare Ademas de facha la mal culia'
agresivo	'encima de imbecil hipocrita jajajaja internate en un psiquiatrico loca de mierda'
agresivo	'La loca del cono de las trenzas rojas es para mandarla a la mierda y dejarla sola en la mesa por estupida engreida  Que personajes FirstDates766 '
agresivo	'callate hueona tonta estas bien asi dp te vas a andar desmayando'
agresivo	'Que me miras perra asquerosa sin padre'
agresivo	'Pais de mierda por la chucha un solo cortedeluz y toda la puta capital se fue a la conchesumadre Y asi juran los aweonaos de izquerda que la Soa Bachelet hizo una wea positivaEnelClientesCL Valen Callampa Sin mantencion el dia de la van a poder funcioar bien '
agresivo	'Igual es molesto el doble estandar de la SUCIA y DETESTABLE derecha Con que calidad moral acusan de terrorismo'
